filename,snr,gaussian,spacings,nu_max,error nu_max,delta nu,error delta nu,mass guess,mass error,radius guess,radius error,spectrum_base,actual_nu_max,actual_delta_nu,actual_mass,actual_radius
spectrum_0_cams24_vmag7.10.pow,TRUE,True,True,3406.7686657869062,27.31924471583391,142.85714285714286,39.817477273986896,0.9349756285146634,0.0549341168777582,0.9398300719326288,0.0168585122843555,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_0_cams24_vmag7.39.pow,TRUE,True,True,3472.390133388174,14.302715407169416,146.06349206349208,3.667490445215052,0.9059391349338548,0.0526549430130911,0.9163381491280754,0.0162210178112672,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_0_cams24_vmag7.81.pow,TRUE,True,True,3480.667546310281,17.872749149530392,146.0,39.25857869602219,0.914021489910086,0.0530551609595313,0.91932155995245,0.0162484030581184,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_0_cams24_vmag9.51.pow,FALSE,True,True,3476.808969264501,27.0764218156332,148.4126984126984,53.94420929246583,0.8531756273660208,0.0495465012038811,0.8886880073237879,0.0157124100703385,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_0_cams24_vmag9.58.pow,FALSE,True,True,3317.582912970528,52.65017891708016,153.8095238095238,51.4298761324148,0.6425584577141373,0.0383033220409341,0.7895251036406273,0.0143950579368482,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_0_cams24_vmag10.20.pow,FALSE,False,False,,,,,,,,,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_1_cams24_vmag7.98.pow,TRUE,True,True,3146.410703341396,21.216565897774167,135.87301587301587,6.792492772457251,0.9573661785985788,0.0589345740734939,0.9794623886412316,0.0185766426154992,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_1_cams24_vmag8.04.pow,TRUE,True,True,3117.32528275438,19.548164568064216,140.03174603174602,39.0599055570599,0.8252871044074588,0.0510752006095861,0.9136248367660118,0.0174294731392767,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_1_cams24_vmag8.15.pow,TRUE,True,True,3137.2469949981605,21.28977898342623,139.23809523809524,35.09675913655911,0.8605548393026117,0.0530562630395881,0.9299751594978196,0.0176641151170006,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_1_cams24_vmag8.57.pow,TRUE,True,True,3033.946792829927,35.026174140268616,135.79365079365078,5.047781269231117,0.8603412225521166,0.0541480601444724,0.9455572191717246,0.0184030335337019,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_1_cams24_vmag9.21.pow,FALSE,True,True,3138.015151461622,27.260942667789774,139.55555555555554,35.01744862255352,0.8533777161563083,0.052604984141041,0.9259756357367912,0.0175842019832378,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_1_cams24_vmag9.77.pow,FALSE,False,True,,,139.42857142857142,36.29084649947215,,,,,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_2_cams24_vmag7.87.pow,TRUE,True,True,3781.241511539438,18.296675340745168,160.38095238095238,3.628355245449928,0.8728132928572238,0.0484443137367987,0.850333205966485,0.014218457547136,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_2_cams24_vmag8.14.pow,FALSE,True,True,3791.848737118209,16.71041645764032,156.85714285714286,53.23764738047655,0.9619778352158171,0.0533268352026367,0.8914617263369004,0.0148876508062509,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_2_cams24_vmag8.44.pow,FALSE,True,True,3783.3723552252254,28.468513569337507,153.015873015873,11.796812107604763,1.0551654777794708,0.0585719938790403,0.9346874580946696,0.0156405799669645,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_2_cams24_vmag8.70.pow,FALSE,True,True,3810.317890155698,27.29492086823527,159.38095238095238,64.33255928766796,0.9157295148315716,0.0506311605256286,0.8676581940701362,0.0144410533797464,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_2_cams24_vmag9.04.pow,FALSE,True,False,3841.654156390464,38.14162718600394,,,,,,,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_2_cams24_vmag10.31.pow,FALSE,False,False,,,,,,,,,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_3_cams24_vmag7.63.pow,TRUE,True,True,3215.266402418779,16.19817219498892,143.33333333333334,34.87737169342648,0.8269824611426636,0.0502333404565565,0.9001561355792277,0.0167954883788355,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_3_cams24_vmag7.71.pow,TRUE,True,True,3206.82994313469,20.598430351617903,139.4126984126984,4.044019817834835,0.9167537016798462,0.055786156115511,0.9490007350652117,0.0177504943718198,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_3_cams24_vmag8.58.pow,FALSE,True,True,3198.507176075333,40.04360518321034,142.95238095238096,40.11590768670795,0.8228309724749546,0.0501369341268233,0.9002431560645148,0.0168592959041583,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_3_cams24_vmag9.19.pow,FALSE,True,True,3423.366025369164,22.98023730242174,139.15873015873015,4.688467858817969,1.12344650003579,0.0658443101255048,1.01678166769109,0.018191696924361,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_3_cams24_vmag9.83.pow,FALSE,False,False,,,,,,,,,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_3_cams24_vmag10.28.pow,FALSE,False,False,,,,,,,,,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_4_cams24_vmag7.71.pow,TRUE,True,True,3440.36268430316,19.562699900613005,144.5079365079365,3.845028551522386,0.9856609934118064,0.0575892190222282,0.9492164819228142,0.0169110041945224,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_4_cams24_vmag7.80.pow,TRUE,True,True,3479.8261899884224,19.87908959105078,146.38095238095238,5.247579049904486,0.9687597055776332,0.0562386799828365,0.9356918717636488,0.0165393327459119,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_4_cams24_vmag8.29.pow,TRUE,True,True,3451.241207342089,23.946369528972404,146.38095238095238,4.824715096185187,0.9450816894635792,0.055115123146758,0.9280056442176782,0.0164933705660111,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_4_cams24_vmag8.75.pow,FALSE,True,True,3472.148974521112,20.171281671667344,148.0793650793651,33.98930126240753,0.9189641308454176,0.0534076172566488,0.9123336734857848,0.0161456329582369,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_4_cams24_vmag9.04.pow,FALSE,True,True,3512.5398378950536,40.389308345735145,149.6031746031746,37.84028197717878,0.9132343132753404,0.0527335825674428,0.9042407628865397,0.0158770036169508,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_4_cams24_vmag9.47.pow,FALSE,True,True,3491.192696271932,61.36365084851178,146.57142857142858,14.926156605573633,0.9732084275711808,0.0563949448263958,0.9363099102101096,0.0165141569994416,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_5_cams24_vmag7.07.pow,TRUE,True,True,3479.402302237784,25.49472648003945,148.11111111111111,4.601023489352764,0.9184603774247772,0.0533167845414396,0.912036589954535,0.0161180251444202,spectrum_5,3530.2841528801323,147.8267359500456,1.013,0.945811788425163
