filename,snr,gaussian,spacings,nu_max,error nu_max,delta nu,error delta nu,mass guess,mass error,radius guess,radius error,spectrum_base,actual_nu_max,actual_delta_nu,actual_mass,actual_radius
spectrum_0_cams24_vmag7.42.pow,TRUE,True,True,3405.881172152878,18.055587950779213,144.33333333333334,4.587301587301582,0.8966069623550432,0.0526826216649161,0.9204640294347674,0.0165099144946368,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_0_cams24_vmag7.57.pow,TRUE,True,True,3506.577423795232,18.44265997739065,144.42857142857142,4.825396825396823,0.9759285721348224,0.0564238187993919,0.9464285095736208,0.0166503741536027,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_0_cams24_vmag8.86.pow,FALSE,True,True,3416.7234890976138,31.205947009285097,149.3968253968254,5.396825396825392,0.7885772103828739,0.0462387215738815,0.8618619511545041,0.015413625566863,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_0_cams24_vmag9.77.pow,FALSE,False,True,,,148.03174603174602,4.095238095238102,,,,,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_0_cams24_vmag10.37.pow,FALSE,False,False,,,,,,,,,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_0_cams24_vmag10.38.pow,FALSE,False,False,,,,,,,,,spectrum_0,3485.8577711832254,144.55817828985252,1.041,0.968780446875246
spectrum_1_cams24_vmag7.10.pow,TRUE,True,True,3115.0136033194544,8.617254013911401,140.17460317460316,4.80952380952381,0.820100753464974,0.050776560975079,0.9110874415715768,0.0173897885467293,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_1_cams24_vmag8.48.pow,TRUE,True,True,2994.6669482495367,28.55574742397417,137.38095238095238,4.746031746031747,0.7897764990289516,0.0501052323345631,0.911872812218651,0.0179100345390009,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_1_cams24_vmag8.62.pow,MAYBE,True,True,3074.6423346436186,10.073883483030864,129.2698412698413,5.174603174603163,1.0903342519426498,0.0680956378378031,1.057399145262947,0.0204094452215873,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_1_cams24_vmag9.07.pow,FALSE,True,True,3070.944748748056,25.204875298327654,134.4126984126984,4.269841269841265,0.9294360606901992,0.0580681959603644,0.976855186057976,0.0188527604553273,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_1_cams24_vmag9.38.pow,FALSE,True,True,3079.251004569212,11.867624550962018,134.38095238095238,7.428571428571431,0.9378839979302211,0.0584995611368865,0.9799602184307676,0.0188764969735084,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_1_cams24_vmag9.54.pow,FALSE,True,True,3110.177268215605,27.940412346124887,132.57142857142858,1.4603174603174691,1.020282395561991,0.0632618772035657,1.0170072615954169,0.0194583686431302,spectrum_1,3135.520634736988,134.4620379977023,1.092,1.0330261590510406
spectrum_2_cams24_vmag7.77.pow,TRUE,True,True,3807.2896092208375,20.51774569254362,158.03174603174602,1.174603174603163,0.9451476086674528,0.0522824685944319,0.8818354113866232,0.0146871322718761,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_2_cams24_vmag8.03.pow,MAYBE,True,False,3824.9327477730135,14.97479610342302,,,,,,,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_2_cams24_vmag8.29.pow,FALSE,True,True,3870.52713389548,27.30300979386521,159.04761904761904,3.2698412698412653,0.9679009450878504,0.0530962895601802,0.8850668409334975,0.0145894892426449,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_2_cams24_vmag8.55.pow,FALSE,True,True,3839.591631407944,26.3946081938243,162.47619047619048,2.4761904761904816,0.8676118026645842,0.0477781599158321,0.8413290385412335,0.0139305339957786,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_2_cams24_vmag9.31.pow,FALSE,True,False,3910.808328023031,34.543979610554125,,,,,,,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_2_cams24_vmag10.07.pow,FALSE,False,True,,,165.15873015873015,18.76190476190476,,,,,spectrum_2,3835.39116233824,156.51151357720448,0.985,0.9020240464275452
spectrum_3_cams24_vmag7.07.pow,TRUE,True,True,3258.747248030433,14.667251847090588,144.0,6.0,0.8451548325133393,0.0509322287951189,0.9039012324873632,0.0167076137519492,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_3_cams24_vmag7.56.pow,TRUE,True,True,3282.2640803964323,15.087975370839754,143.63492063492063,5.634920634920633,0.872397917730716,0.0523557134030751,0.9150582225588584,0.0168314063185057,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_3_cams24_vmag7.90.pow,TRUE,True,True,3266.3786753933528,15.079275334127804,143.2698412698413,5.269841269841265,0.8685897321531263,0.0522754677744839,0.9152763854226568,0.0168926004081715,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_3_cams24_vmag7.99.pow,TRUE,True,True,3210.369889418215,15.112023729186392,141.4920634920635,1.8730158730158728,0.8669042144475962,0.052711513033216,0.922329709678447,0.0172324853841587,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_3_cams24_vmag9.23.pow,FALSE,True,True,3136.48648630629,37.90253313918826,143.23809523809524,5.492063492063494,0.7697156708000372,0.0474512781104114,0.8792687367272835,0.0166933178350812,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_3_cams24_vmag10.42.pow,FALSE,False,False,,,,,,,,,spectrum_3,3290.86194207133,138.47590745681657,1.062,1.003603710647561
spectrum_4_cams24_vmag7.19.pow,TRUE,True,True,3491.899054205789,31.559745175029445,150.53968253968253,4.539682539682545,0.8751101898542124,0.0506930576067117,0.8877774918078174,0.0156463226446513,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_4_cams24_vmag7.51.pow,TRUE,True,True,3431.221616044641,14.058401487103746,151.04761904761904,5.047619047619051,0.8191670123970921,0.0479143426635354,0.8664937663310498,0.015448852190308,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_4_cams24_vmag8.32.pow,TRUE,True,True,3446.585677902655,33.73161670129758,148.015873015873,0.9682539682539612,0.9003590949923781,0.0525413417051864,0.9063938252051836,0.0161195475086317,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_4_cams24_vmag8.92.pow,FALSE,True,True,3419.4615841329187,64.55800811748675,151.82539682539684,4.634920634920633,0.7942864805176698,0.0465464192492036,0.8546992453572209,0.0152718805105397,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_4_cams24_vmag8.99.pow,FALSE,True,False,3253.633338331556,98.79010017292782,,,,,,,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_4_cams24_vmag10.21.pow,FALSE,True,False,2393.034816837359,34.56754457247999,,,,,,,spectrum_4,3497.918313222337,146.80988757261622,1.02,0.9523576745189324
spectrum_5_cams24_vmag7.66.pow,TRUE,True,True,3523.4673545000023,14.95915356825074,149.79365079365078,1.730158730158735,0.911662685989009,0.0525530254423245,0.9029554766075998,0.0158216692546725,spectrum_5,3530.2841528801323,147.8267359500456,1.013,0.945811788425163
spectrum_5_cams24_vmag8.35.pow,MAYBE,True,False,3423.814780178857,13.27341375360843,,,,,,,spectrum_5,3530.2841528801323,147.8267359500456,1.013,0.945811788425163
spectrum_5_cams24_vmag8.41.pow,MAYBE,True,True,3480.8658604670013,16.20034392133674,152.5079365079365,4.507936507936506,0.8180674797711135,0.0474662615110725,0.8605681987411726,0.0151941209389797,spectrum_5,3530.2841528801323,147.8267359500456,1.013,0.945811788425163
spectrum_5_cams24_vmag9.21.pow,FALSE,True,False,3387.762045418244,36.91443108304795,,,,,,,spectrum_5,3530.2841528801323,147.8267359500456,1.013,0.945811788425163
spectrum_5_cams24_vmag9.25.pow,FALSE,True,True,3474.909755213359,29.69287406366082,153.36507936507937,1.3650793650793671,0.7958325570952262,0.046217709428145,0.8495197078751494,0.0150142282749342,spectrum_5,3530.2841528801323,147.8267359500456,1.013,0.945811788425163
spectrum_5_cams24_vmag10.16.pow,FALSE,False,False,,,,,,,,,spectrum_5,3530.2841528801323,147.8267359500456,1.013,0.945811788425163
spectrum_6_cams24_vmag8.07.pow,TRUE,True,True,3296.647756028602,20.04440501113761,142.66666666666666,1.6825396825396697,0.9017212262070812,0.0539819012270074,0.9293792425384266,0.0170463793521217,spectrum_6,3336.6423919536405,140.00753650516404,1.052,0.9931340449738026
spectrum_6_cams24_vmag8.49.pow,MAYBE,True,True,3268.196846378905,12.764714051411762,138.1904761904762,4.333333333333343,0.9980605265453288,0.0600674815154703,0.9820134389651876,0.0181329083970781,spectrum_6,3336.6423919536405,140.00753650516404,1.052,0.9931340449738026
spectrum_6_cams24_vmag8.93.pow,FALSE,True,True,3302.1834414005657,23.070855518252728,140.12698412698413,5.412698412698404,0.9737807814594428,0.0582487037840172,0.9649906304633202,0.0176868398212862,spectrum_6,3336.6423919536405,140.00753650516404,1.052,0.9931340449738026
spectrum_6_cams24_vmag9.04.pow,FALSE,True,True,3365.669239937976,19.967588217032,145.74603174603175,5.777777777777772,0.8809921893219747,0.0521090894894948,0.9091664624256252,0.0164343122827543,spectrum_6,3336.6423919536405,140.00753650516404,1.052,0.9931340449738026
spectrum_6_cams24_vmag10.19.pow,FALSE,False,False,,,,,,,,,spectrum_6,3336.6423919536405,140.00753650516404,1.052,0.9931340449738026
spectrum_6_cams24_vmag10.30.pow,FALSE,True,True,2318.5879325326687,18.97524142062916,146.31746031746033,7.428571428571416,0.2835507559212754,0.0214026946103382,0.6214364369675975,0.0148500835429751,spectrum_6,3336.6423919536405,140.00753650516404,1.052,0.9931340449738026
spectrum_7_cams24_vmag7.28.pow,TRUE,True,True,3621.7246757590087,18.22627536765285,156.42857142857142,4.428571428571431,0.8161793512590743,0.0463400354389074,0.8454768004827228,0.0145376180130457,spectrum_7,3700.919708691871,153.0638784783748,0.998,0.9195286614958322
spectrum_7_cams24_vmag7.52.pow,TRUE,True,True,3565.491024497524,27.71065107617576,156.79365079365078,4.793650793650784,0.7715210446538995,0.0441726314907376,0.8284777022738377,0.0143898377147026,spectrum_7,3700.919708691871,153.0638784783748,0.998,0.9195286614958322
spectrum_7_cams24_vmag8.76.pow,FALSE,True,True,3591.564105473004,50.83454300435317,152.53968253968253,2.2222222222222285,0.8802846691626683,0.0502139245815961,0.88173152287674,0.0152518073900246,spectrum_7,3700.919708691871,153.0638784783748,0.998,0.9195286614958322
spectrum_7_cams24_vmag9.02.pow,FALSE,True,True,3817.5281931654513,59.28109273079335,153.74603174603175,3.349206349206355,1.024317805160158,0.056598296339452,0.92255622592834,0.0153497872144755,spectrum_7,3700.919708691871,153.0638784783748,0.998,0.9195286614958322
spectrum_7_cams24_vmag9.08.pow,FALSE,True,True,3654.3770319350815,31.13063718535207,155.4920634920635,30.31746031746032,0.8588370542046778,0.0485330483224829,0.863406512549971,0.0147625298169965,spectrum_7,3700.919708691871,153.0638784783748,0.998,0.9195286614958322
spectrum_7_cams24_vmag9.77.pow,FALSE,False,False,,,,,,,,,spectrum_7,3700.919708691871,153.0638784783748,0.998,0.9195286614958322
spectrum_8_cams24_vmag7.55.pow,TRUE,True,False,3492.168532841416,15.85027035093132,,,,,,,spectrum_8,3567.0538293392,147.2807070010521,1.014,0.9484599075377372
spectrum_8_cams24_vmag7.79.pow,TRUE,True,True,3461.4013034230243,27.41417000068771,146.46031746031747,3.8888888888888857,0.9108425268814404,0.0530315722426635,0.9163294950761884,0.0162539026908727,spectrum_8,3567.0538293392,147.2807070010521,1.014,0.9484599075377372
spectrum_8_cams24_vmag7.84.pow,TRUE,True,True,3564.33116818599,21.075140399032584,147.66666666666666,5.19047619047619,0.9624353902526022,0.0551407868661774,0.9282239303983516,0.0161478963519469,spectrum_8,3567.0538293392,147.2807070010521,1.014,0.9484599075377372
spectrum_8_cams24_vmag8.38.pow,FALSE,True,True,3603.0843025404006,26.801525730287,150.5079365079365,4.634920634920633,0.9211980077251948,0.0524637862924493,0.903223598640334,0.0155961217126291,spectrum_8,3567.0538293392,147.2807070010521,1.014,0.9484599075377372
spectrum_8_cams24_vmag8.69.pow,FALSE,True,True,3355.649813955492,41.21701204346003,153.3015873015873,5.8730158730158735,0.6913701380293062,0.0409457523811608,0.8108172599439079,0.0146698883167732,spectrum_8,3567.0538293392,147.2807070010521,1.014,0.9484599075377372
spectrum_8_cams24_vmag9.17.pow,FALSE,True,True,3605.3044183350894,34.572219640139984,151.95238095238096,4.603174603174608,0.8883070522870421,0.0505697759034679,0.8866793154134371,0.015300926827922,spectrum_8,3567.0538293392,147.2807070010521,1.014,0.9484599075377372
spectrum_9_cams24_vmag7.76.pow,TRUE,True,True,3708.6157612901375,26.277227988144634,159.984126984127,4.07936507936509,0.7983649812717469,0.0447584178599857,0.8267986830093617,0.013995622481413,spectrum_9,3735.163897135357,154.90685448917378,0.978,0.906086015130998
spectrum_9_cams24_vmag8.28.pow,MAYBE,True,True,3585.861788634426,26.954118160032287,160.4126984126984,4.603174603174608,0.714001631924425,0.0407469306272699,0.7951659695636591,0.0137534803268759,spectrum_9,3735.163897135357,154.90685448917378,0.978,0.906086015130998
